date,close,osef,osef,osef,osef,close
07/05/2008,1.5343,1.5519,1.5520,1.5333,-1.13%,1.5343
06/05/2008,1.5518,1.5503,1.5594,1.5451,0.09%,1.5518
05/05/2008,1.5504,1.5437,1.5519,1.5425,0.44%,1.5504
04/05/2008,1.5436,1.5429,1.5439,1.5423,0.08%,1.5436
02/05/2008,1.5423,1.5479,1.5498,1.5360,-0.36%,1.5423
01/05/2008,1.5478,1.5624,1.5643,1.5429,-0.94%,1.5478
30/04/2008,1.5625,1.5575,1.5643,1.5516,0.31%,1.5625
29/04/2008,1.5576,1.5656,1.5659,1.5539,-0.50%,1.5576
28/04/2008,1.5655,1.5617,1.5693,1.5596,0.24%,1.5655
27/04/2008,1.5618,1.5615,1.5628,1.5594,-0.07%,1.5618
25/04/2008,1.5629,1.5673,1.5707,1.5554,-0.29%,1.5629
24/04/2008,1.5674,1.5880,1.5884,1.5638,-1.30%,1.5674
23/04/2008,1.5881,1.5973,1.5998,1.5859,-0.58%,1.5881
22/04/2008,1.5974,1.5912,1.6018,1.5834,0.38%,1.5974
21/04/2008,1.5914,1.5807,1.5945,1.5790,0.67%,1.5914
20/04/2008,1.5808,1.5813,1.5821,1.5796,-0.05%,1.5808
18/04/2008,1.5816,1.5907,1.5956,1.5710,-0.57%,1.5816
17/04/2008,1.5906,1.5938,1.5983,1.5847,-0.21%,1.5906
16/04/2008,1.5939,1.5786,1.5978,1.5778,0.98%,1.5939
15/04/2008,1.5785,1.5824,1.5874,1.5752,-0.25%,1.5785
14/04/2008,1.5825,1.5712,1.5884,1.5671,0.73%,1.5825
13/04/2008,1.5711,1.5704,1.5728,1.5698,-0.61%,1.5711
11/04/2008,1.5807,1.5756,1.5855,1.5751,0.32%,1.5807
10/04/2008,1.5757,1.5816,1.5913,1.5725,-0.38%,1.5757
09/04/2008,1.5817,1.5695,1.5864,1.5687,0.77%,1.5817
08/04/2008,1.5696,1.5708,1.5798,1.5674,-0.07%,1.5696
07/04/2008,1.5707,1.5731,1.5731,1.5626,-0.17%,1.5707
06/04/2008,1.5733,1.5729,1.5736,1.5710,-0.03%,1.5733
04/04/2008,1.5737,1.5660,1.5773,1.5637,0.50%,1.5737
03/04/2008,1.5659,1.5675,1.5685,1.5510,-0.10%,1.5659
02/04/2008,1.5674,1.5617,1.5701,1.5532,0.37%,1.5674
01/04/2008,1.5616,1.5759,1.5785,1.5563,-0.90%,1.5616
31/03/2008,1.5758,1.5771,1.5896,1.5748,-0.09%,1.5758
30/03/2008,1.5772,1.5804,1.5807,1.5769,-0.14%,1.5772
28/03/2008,1.5794,1.5809,1.5838,1.5742,-0.10%,1.5794
27/03/2008,1.5810,1.5820,1.5845,1.5726,-0.07%,1.5810
26/03/2008,1.5821,1.5609,1.5859,1.5584,1.35%,1.5821
25/03/2008,1.5610,1.5434,1.5658,1.5413,1.15%,1.5610
24/03/2008,1.5433,1.5406,1.5455,1.5343,0.18%,1.5433
23/03/2008,1.5405,1.5412,1.5416,1.5405,-0.17%,1.5405
21/03/2008,1.5432,1.5434,1.5472,1.5406,-0.03%,1.5432
20/03/2008,1.5437,1.5637,1.5639,1.5396,-1.27%,1.5437
19/03/2008,1.5636,1.5655,1.5786,1.5581,-0.11%,1.5636
18/03/2008,1.5653,1.5743,1.5830,1.5613,-0.58%,1.5653
17/03/2008,1.5744,1.5750,1.5902,1.5685,-0.03%,1.5744
16/03/2008,1.5748,1.5704,1.5770,1.5685,0.48%,1.5748
14/03/2008,1.5673,1.5621,1.5687,1.5531,0.34%,1.5673
13/03/2008,1.5620,1.5539,1.5644,1.5522,0.51%,1.5620
12/03/2008,1.5540,1.5338,1.5571,1.5338,1.31%,1.5540
11/03/2008,1.5339,1.5338,1.5492,1.5281,0.01%,1.5339
10/03/2008,1.5337,1.5393,1.5400,1.5312,-0.37%,1.5337
09/03/2008,1.5394,1.5399,1.5403,1.5393,0.26%,1.5394
07/03/2008,1.5354,1.5383,1.5462,1.5313,-0.20%,1.5354
06/03/2008,1.5384,1.5275,1.5394,1.5271,0.71%,1.5384
05/03/2008,1.5276,1.5207,1.5301,1.5145,0.46%,1.5276
04/03/2008,1.5206,1.5195,1.5248,1.5173,0.07%,1.5206
03/03/2008,1.5196,1.5199,1.5273,1.5159,-0.03%,1.5196
02/03/2008,1.5200,1.5212,1.5224,1.5189,0.14%,1.5200
29/02/2008,1.5178,1.5187,1.5238,1.5143,-0.09%,1.5178
28/02/2008,1.5191,1.5116,1.5228,1.5072,0.50%,1.5191
27/02/2008,1.5115,1.4995,1.5142,1.4981,0.79%,1.5115
26/02/2008,1.4996,1.4832,1.5046,1.4778,1.10%,1.4996
25/02/2008,1.4833,1.4830,1.4843,1.4794,0.01%,1.4833
24/02/2008,1.4831,1.4834,1.4837,1.4829,0.02%,1.4831
22/02/2008,1.4828,1.4811,1.4861,1.4788,0.11%,1.4828
21/02/2008,1.4812,1.4721,1.4836,1.4702,0.62%,1.4812
20/02/2008,1.4720,1.4727,1.4730,1.4613,-0.05%,1.4720
19/02/2008,1.4728,1.4646,1.4756,1.4642,0.55%,1.4728
18/02/2008,1.4648,1.4671,1.4690,1.4610,-0.17%,1.4648
17/02/2008,1.4673,1.4672,1.4673,1.4667,-0.05%,1.4673
15/02/2008,1.4681,1.4639,1.4707,1.4630,0.27%,1.4681
14/02/2008,1.4641,1.4554,1.4648,1.4548,0.60%,1.4641
13/02/2008,1.4553,1.4579,1.4596,1.4531,-0.17%,1.4553
12/02/2008,1.4578,1.4501,1.4614,1.4496,0.54%,1.4578
11/02/2008,1.4500,1.4527,1.4576,1.4481,-0.18%,1.4500
10/02/2008,1.4526,1.4524,1.4526,1.4517,0.15%,1.4526
08/02/2008,1.4504,1.4476,1.4546,1.4451,0.20%,1.4504
07/02/2008,1.4475,1.4613,1.4651,1.4438,-0.94%,1.4475
06/02/2008,1.4612,1.4633,1.4670,1.4591,-0.15%,1.4612
05/02/2008,1.4634,1.4826,1.4830,1.4621,-1.30%,1.4634
04/02/2008,1.4827,1.4800,1.4847,1.4792,0.18%,1.4827
03/02/2008,1.4801,1.4796,1.4803,1.4794,0.00%,1.4801
01/02/2008,1.4801,1.4863,1.4949,1.4786,-0.42%,1.4801
31/01/2008,1.4864,1.4828,1.4913,1.4801,0.25%,1.4864
30/01/2008,1.4827,1.4767,1.4906,1.4754,0.40%,1.4827
29/01/2008,1.4768,1.4784,1.4786,1.4737,-0.11%,1.4768
28/01/2008,1.4785,1.4691,1.4798,1.4661,0.65%,1.4785
27/01/2008,1.4690,1.4691,1.4707,1.4685,0.06%,1.4690
25/01/2008,1.4681,1.4770,1.4772,1.4660,-0.61%,1.4681
24/01/2008,1.4771,1.4626,1.4778,1.4591,0.98%,1.4771
23/01/2008,1.4627,1.4642,1.4649,1.4510,-0.11%,1.4627
22/01/2008,1.4643,1.4418,1.4683,1.4365,1.57%,1.4643
21/01/2008,1.4417,1.4597,1.4597,1.4411,-1.22%,1.4417
20/01/2008,1.4595,1.4597,1.4601,1.4587,-0.17%,1.4595
18/01/2008,1.4620,1.4639,1.4693,1.4602,-0.12%,1.4620
17/01/2008,1.4638,1.4660,1.4714,1.4589,-0.14%,1.4638
16/01/2008,1.4659,1.4801,1.4858,1.4593,-0.95%,1.4659
15/01/2008,1.4800,1.4867,1.4921,1.4775,-0.44%,1.4800
14/01/2008,1.4866,1.4806,1.4913,1.4796,0.41%,1.4866
13/01/2008,1.4805,1.4807,1.4816,1.4801,0.20%,1.4805
11/01/2008,1.4776,1.4799,1.4819,1.4760,-0.15%,1.4776
10/01/2008,1.4798,1.4661,1.4812,1.4640,0.94%,1.4798
09/01/2008,1.4660,1.4705,1.4741,1.4638,-0.31%,1.4660
08/01/2008,1.4706,1.4682,1.4741,1.4677,0.18%,1.4706
07/01/2008,1.4679,1.4746,1.4747,1.4656,-0.46%,1.4679
06/01/2008,1.4747,1.4746,1.4749,1.4743,0.05%,1.4747
04/01/2008,1.4740,1.4744,1.4823,1.4695,-0.02%,1.4740
03/01/2008,1.4743,1.4714,1.4780,1.4686,0.19%,1.4743
02/01/2008,1.4715,1.4652,1.4748,1.4641,0.78%,1.4715
31/12/2007,1.4601,1.4735,1.4747,1.4581,-0.92%,1.4601
30/12/2007,1.4736,1.4722,1.4736,1.4717,0.10%,1.4736
28/12/2007,1.4721,1.4611,1.4728,1.4591,0.76%,1.4721
27/12/2007,1.4610,1.4485,1.4638,1.4468,0.86%,1.4610
26/12/2007,1.4486,1.4417,1.4504,1.4415,0.56%,1.4486
24/12/2007,1.4406,1.4378,1.4411,1.4374,0.21%,1.4406
23/12/2007,1.4376,1.4373,1.4380,1.4370,-0.03%,1.4376
21/12/2007,1.4381,1.4331,1.4409,1.4327,0.36%,1.4381
20/12/2007,1.4330,1.4381,1.4390,1.4309,-0.36%,1.4330
19/12/2007,1.4382,1.4416,1.4422,1.4325,-0.24%,1.4382
18/12/2007,1.4417,1.4410,1.4434,1.4366,0.04%,1.4417
17/12/2007,1.4411,1.4416,1.4453,1.4331,-0.04%,1.4411
16/12/2007,1.4417,1.4405,1.4417,1.4405,-0.08%,1.4417
14/12/2007,1.4429,1.4626,1.4654,1.4410,-1.34%,1.4429
13/12/2007,1.4625,1.4710,1.4736,1.4577,-0.58%,1.4625
12/12/2007,1.4711,1.4660,1.4748,1.4650,0.34%,1.4711
11/12/2007,1.4661,1.4709,1.4750,1.4639,-0.32%,1.4661
10/12/2007,1.4708,1.4653,1.4735,1.4639,0.38%,1.4708
09/12/2007,1.4652,1.4654,1.4657,1.4648,-0.03%,1.4652
07/12/2007,1.4657,1.4654,1.4670,1.4598,0.01%,1.4657
06/12/2007,1.4656,1.4595,1.4658,1.4527,0.42%,1.4656
05/12/2007,1.4594,1.4762,1.4769,1.4590,-1.14%,1.4594
04/12/2007,1.4763,1.4670,1.4767,1.4635,0.64%,1.4763
03/12/2007,1.4669,1.4657,1.4706,1.4620,0.07%,1.4669
02/12/2007,1.4659,1.4648,1.4664,1.4643,0.14%,1.4659
30/11/2007,1.4638,1.4756,1.4783,1.4627,-0.81%,1.4638
29/11/2007,1.4757,1.4837,1.4842,1.4722,-0.55%,1.4757
28/11/2007,1.4838,1.4834,1.4857,1.4711,0.02%,1.4838
27/11/2007,1.4835,1.4873,1.4905,1.4808,-0.25%,1.4835
26/11/2007,1.4872,1.4835,1.4885,1.4804,0.26%,1.4872
25/11/2007,1.4834,1.4826,1.4837,1.4826,-0.01%,1.4834
23/11/2007,1.4836,1.4850,1.4966,1.4783,-0.11%,1.4836
22/11/2007,1.4852,1.4854,1.4872,1.4821,-0.02%,1.4852
21/11/2007,1.4855,1.4828,1.4869,1.4775,0.17%,1.4855
20/11/2007,1.4830,1.4667,1.4852,1.4635,1.12%,1.4830
19/11/2007,1.4666,1.4669,1.4686,1.4620,-0.01%,1.4666
18/11/2007,1.4668,1.4667,1.4671,1.4666,0.05%,1.4668
16/11/2007,1.4661,1.4617,1.4671,1.4581,0.29%,1.4661
15/11/2007,1.4618,1.4650,1.4702,1.4604,-0.21%,1.4618
14/11/2007,1.4649,1.4619,1.4728,1.4612,0.21%,1.4649
13/11/2007,1.4618,1.4521,1.4633,1.4520,0.66%,1.4618
12/11/2007,1.4522,1.4657,1.4663,1.4519,-0.91%,1.4522
11/11/2007,1.4656,1.4677,1.4677,1.4646,-0.16%,1.4656
09/11/2007,1.4679,1.4678,1.4751,1.4631,0.01%,1.4679
08/11/2007,1.4677,1.4621,1.4703,1.4619,0.39%,1.4677
07/11/2007,1.4620,1.4560,1.4728,1.4553,0.41%,1.4620
06/11/2007,1.4561,1.4477,1.4569,1.4468,0.59%,1.4561
05/11/2007,1.4476,1.4503,1.4509,1.4442,-0.19%,1.4476
04/11/2007,1.4504,1.4518,1.4518,1.4504,0.00%,1.4504
02/11/2007,1.4504,1.4425,1.4527,1.4421,0.55%,1.4504
01/11/2007,1.4424,1.4468,1.4476,1.4403,-0.31%,1.4424
31/10/2007,1.4469,1.4437,1.4503,1.4418,0.21%,1.4469
30/10/2007,1.4438,1.4414,1.4440,1.4373,0.16%,1.4438
29/10/2007,1.4415,1.4405,1.4435,1.4376,0.08%,1.4415
28/10/2007,1.4404,1.4412,1.4412,1.4403,0.08%,1.4404
26/10/2007,1.4392,1.4320,1.4393,1.4316,0.49%,1.4392
25/10/2007,1.4322,1.4259,1.4342,1.4247,0.43%,1.4322
24/10/2007,1.4260,1.4256,1.4268,1.4187,0.04%,1.4260
23/10/2007,1.4255,1.4176,1.4278,1.4170,0.55%,1.4255
22/10/2007,1.4177,1.4329,1.4348,1.4125,-1.05%,1.4177
21/10/2007,1.4328,1.4334,1.4334,1.4323,0.20%,1.4328
19/10/2007,1.4300,1.4289,1.4317,1.4245,0.07%,1.4300
18/10/2007,1.4290,1.4204,1.4309,1.4196,0.60%,1.4290
17/10/2007,1.4205,1.4176,1.4229,1.4156,0.21%,1.4205
16/10/2007,1.4175,1.4199,1.4225,1.4143,-0.18%,1.4175
15/10/2007,1.4200,1.4165,1.4242,1.4161,0.24%,1.4200
14/10/2007,1.4166,1.4176,1.4176,1.4165,-0.08%,1.4166
12/10/2007,1.4177,1.4197,1.4212,1.4155,-0.15%,1.4177
11/10/2007,1.4198,1.4138,1.4240,1.4135,0.43%,1.4198
10/10/2007,1.4137,1.4107,1.4170,1.4093,0.22%,1.4137
09/10/2007,1.4106,1.4046,1.4113,1.4014,0.44%,1.4106
08/10/2007,1.4044,1.4148,1.4149,1.4036,-0.74%,1.4044
07/10/2007,1.4149,1.4150,1.4151,1.4140,0.11%,1.4149
05/10/2007,1.4134,1.4134,1.4156,1.4032,-0.01%,1.4134
04/10/2007,1.4135,1.4099,1.4148,1.4067,0.26%,1.4135
03/10/2007,1.4098,1.4155,1.4199,1.4083,-0.39%,1.4098
02/10/2007,1.4153,1.4235,1.4237,1.4138,-0.57%,1.4153
01/10/2007,1.4234,1.4269,1.4276,1.4210,-0.25%,1.4234
30/09/2007,1.4270,1.4280,1.4281,1.4262,0.03%,1.4270
28/09/2007,1.4266,1.4156,1.4278,1.4151,0.78%,1.4266
27/09/2007,1.4155,1.4129,1.4189,1.4122,0.20%,1.4155
26/09/2007,1.4127,1.4147,1.4154,1.4111,-0.13%,1.4127
25/09/2007,1.4146,1.4074,1.4161,1.4060,0.52%,1.4146
24/09/2007,1.4073,1.4090,1.4129,1.4067,-0.13%,1.4073
23/09/2007,1.4092,1.4089,1.4093,1.4085,0.01%,1.4092
21/09/2007,1.4090,1.4068,1.4119,1.4042,0.15%,1.4090
20/09/2007,1.4069,1.3974,1.4098,1.3970,0.69%,1.4069
19/09/2007,1.3973,1.3973,1.3987,1.3935,-0.01%,1.3973
18/09/2007,1.3974,1.3864,1.3987,1.3828,0.79%,1.3974
17/09/2007,1.3865,1.3859,1.3888,1.3848,0.04%,1.3865
16/09/2007,1.3860,1.3872,1.3872,1.3856,-0.10%,1.3860
14/09/2007,1.3874,1.3870,1.3895,1.3844,0.02%,1.3874
13/09/2007,1.3871,1.3893,1.3926,1.3863,-0.17%,1.3871
12/09/2007,1.3894,1.3835,1.3913,1.3824,0.41%,1.3894
11/09/2007,1.3837,1.3790,1.3848,1.3778,0.33%,1.3837
10/09/2007,1.3791,1.3779,1.3814,1.3766,0.09%,1.3791
09/09/2007,1.3778,1.3781,1.3786,1.3774,0.08%,1.3778
07/09/2007,1.3767,1.3692,1.3797,1.3663,0.56%,1.3767
06/09/2007,1.3691,1.3652,1.3709,1.3634,0.29%,1.3691
05/09/2007,1.3651,1.3623,1.3671,1.3569,0.21%,1.3651
04/09/2007,1.3622,1.3612,1.3625,1.3550,0.07%,1.3622
03/09/2007,1.3613,1.3631,1.3654,1.3605,-0.14%,1.3613
02/09/2007,1.3632,1.3628,1.3636,1.3628,0.03%,1.3632
31/08/2007,1.3628,1.3667,1.3719,1.3620,-0.29%,1.3628
30/08/2007,1.3668,1.3668,1.3672,1.3592,0.01%,1.3668
29/08/2007,1.3667,1.3577,1.3680,1.3562,0.67%,1.3667
28/08/2007,1.3576,1.3634,1.3679,1.3575,-0.43%,1.3576
27/08/2007,1.3635,1.3681,1.3684,1.3634,-0.33%,1.3635
26/08/2007,1.3680,1.3672,1.3681,1.3664,0.04%,1.3680
24/08/2007,1.3675,1.3564,1.3681,1.3553,0.83%,1.3675
23/08/2007,1.3563,1.3548,1.3587,1.3536,0.12%,1.3563
22/08/2007,1.3547,1.3467,1.3558,1.3450,0.61%,1.3547
21/08/2007,1.3465,1.3471,1.3519,1.3453,-0.05%,1.3465
20/08/2007,1.3472,1.3474,1.3507,1.3459,-0.02%,1.3472
19/08/2007,1.3475,1.3477,1.3489,1.3474,0.01%,1.3475
17/08/2007,1.3474,1.3429,1.3545,1.3370,0.33%,1.3474
16/08/2007,1.3430,1.3430,1.3446,1.3360,-0.01%,1.3430
15/08/2007,1.3431,1.3529,1.3532,1.3417,-0.73%,1.3431
14/08/2007,1.3530,1.3608,1.3625,1.3528,-0.57%,1.3530
13/08/2007,1.3607,1.3689,1.3708,1.3601,-0.61%,1.3607
12/08/2007,1.3690,1.3685,1.3694,1.3682,-0.02%,1.3690
10/08/2007,1.3693,1.3667,1.3704,1.3643,0.20%,1.3693
09/08/2007,1.3666,1.3800,1.3816,1.3654,-0.98%,1.3666
08/08/2007,1.3801,1.3754,1.3825,1.3721,0.35%,1.3801
07/08/2007,1.3753,1.3812,1.3812,1.3735,-0.42%,1.3753
06/08/2007,1.3811,1.3818,1.3838,1.3780,-0.04%,1.3811
05/08/2007,1.3817,1.3838,1.3838,1.3813,0.32%,1.3817
03/08/2007,1.3773,1.3705,1.3817,1.3684,0.50%,1.3773
02/08/2007,1.3704,1.3663,1.3707,1.3651,0.29%,1.3704
01/08/2007,1.3664,1.3672,1.3709,1.3637,-0.07%,1.3664
31/07/2007,1.3673,1.3722,1.3724,1.3667,-0.35%,1.3673
30/07/2007,1.3721,1.3632,1.3726,1.3620,0.65%,1.3721
29/07/2007,1.3633,1.3612,1.3646,1.3609,-0.01%,1.3633
27/07/2007,1.3635,1.3749,1.3751,1.3626,-0.84%,1.3635
26/07/2007,1.3750,1.3721,1.3770,1.3692,0.20%,1.3750
25/07/2007,1.3722,1.3818,1.3822,1.3695,-0.70%,1.3722
24/07/2007,1.3819,1.3800,1.3851,1.3800,0.13%,1.3819
23/07/2007,1.3801,1.3837,1.3843,1.3794,-0.27%,1.3801
22/07/2007,1.3838,1.3830,1.3840,1.3830,0.09%,1.3838
20/07/2007,1.3826,1.3796,1.3842,1.3779,0.20%,1.3826
19/07/2007,1.3798,1.3806,1.3830,1.3785,-0.05%,1.3798
18/07/2007,1.3805,1.3795,1.3833,1.3752,0.11%,1.3805
17/07/2007,1.3790,1.3776,1.3798,1.3758,0.11%,1.3790
16/07/2007,1.3775,1.3777,1.3804,1.3759,-0.03%,1.3775
15/07/2007,1.3779,1.3780,1.3780,1.3772,-0.02%,1.3779
13/07/2007,1.3782,1.3784,1.3812,1.3762,0.00%,1.3782
12/07/2007,1.3782,1.3746,1.3800,1.3742,0.27%,1.3782
11/07/2007,1.3745,1.3742,1.3779,1.3730,0.01%,1.3745
10/07/2007,1.3743,1.3620,1.3785,1.3594,0.90%,1.3743
09/07/2007,1.3621,1.3626,1.3642,1.3611,-0.03%,1.3621
08/07/2007,1.3625,1.3632,1.3633,1.3622,0.00%,1.3625
06/07/2007,1.3625,1.3593,1.3641,1.3567,0.23%,1.3625
05/07/2007,1.3594,1.3618,1.3659,1.3578,-0.18%,1.3594
04/07/2007,1.3619,1.3606,1.3630,1.3604,0.09%,1.3619
03/07/2007,1.3607,1.3620,1.3633,1.3583,-0.09%,1.3607
02/07/2007,1.3619,1.3534,1.3637,1.3527,0.62%,1.3619
01/07/2007,1.3535,1.3542,1.3546,1.3534,-0.04%,1.3535
29/06/2007,1.3540,1.3436,1.3541,1.3428,0.77%,1.3540
28/06/2007,1.3437,1.3455,1.3480,1.3422,-0.13%,1.3437
27/06/2007,1.3454,1.3451,1.3457,1.3415,0.03%,1.3454
26/06/2007,1.3450,1.3462,1.3478,1.3431,-0.10%,1.3450
25/06/2007,1.3463,1.3462,1.3473,1.3438,0.00%,1.3463
24/06/2007,1.3463,1.3467,1.3468,1.3457,-0.04%,1.3463
22/06/2007,1.3469,1.3389,1.3470,1.3381,0.59%,1.3469
21/06/2007,1.3390,1.3398,1.3406,1.3371,-0.07%,1.3390
20/06/2007,1.3399,1.3425,1.3437,1.3391,-0.19%,1.3399
19/06/2007,1.3424,1.3418,1.3436,1.3383,0.06%,1.3424
18/06/2007,1.3416,1.3386,1.3420,1.3383,0.22%,1.3416
17/06/2007,1.3387,1.3381,1.3387,1.3377,-0.01%,1.3387
15/06/2007,1.3388,1.3308,1.3388,1.3305,0.59%,1.3388
14/06/2007,1.3309,1.3309,1.3323,1.3279,0.01%,1.3309
13/06/2007,1.3308,1.3301,1.3315,1.3262,0.06%,1.3308
12/06/2007,1.3300,1.3349,1.3368,1.3300,-0.37%,1.3300
11/06/2007,1.3350,1.3359,1.3361,1.3335,-0.06%,1.3350
10/06/2007,1.3358,1.3362,1.3365,1.3354,-0.10%,1.3358
08/06/2007,1.3372,1.3427,1.3429,1.3320,-0.40%,1.3372
07/06/2007,1.3426,1.3497,1.3512,1.3422,-0.53%,1.3426
06/06/2007,1.3498,1.3518,1.3538,1.3485,-0.14%,1.3498
05/06/2007,1.3517,1.3491,1.3553,1.3488,0.19%,1.3517
04/06/2007,1.3492,1.3444,1.3499,1.3431,0.36%,1.3492
03/06/2007,1.3443,1.3440,1.3445,1.3437,-0.04%,1.3443
01/06/2007,1.3448,1.3454,1.3461,1.3392,-0.04%,1.3448
31/05/2007,1.3453,1.3434,1.3477,1.3423,0.16%,1.3453
30/05/2007,1.3432,1.3452,1.3457,1.3406,-0.14%,1.3432
29/05/2007,1.3451,1.3451,1.3519,1.3419,-0.01%,1.3451
28/05/2007,1.3452,1.3448,1.3458,1.3445,0.04%,1.3452
27/05/2007,1.3447,1.3447,1.3452,1.3446,0.04%,1.3447
25/05/2007,1.3442,1.3422,1.3472,1.3411,0.14%,1.3442
24/05/2007,1.3423,1.3454,1.3461,1.3414,-0.24%,1.3423
23/05/2007,1.3455,1.3452,1.3500,1.3415,0.03%,1.3455
22/05/2007,1.3451,1.3462,1.3475,1.3438,-0.09%,1.3451
21/05/2007,1.3463,1.3520,1.3522,1.3435,-0.43%,1.3463
20/05/2007,1.3521,1.3517,1.3525,1.3517,0.10%,1.3521
18/05/2007,1.3507,1.3494,1.3521,1.3464,0.08%,1.3507
17/05/2007,1.3496,1.3521,1.3544,1.3476,-0.20%,1.3496
16/05/2007,1.3523,1.3589,1.3609,1.3504,-0.49%,1.3523
15/05/2007,1.3590,1.3543,1.3608,1.3526,0.35%,1.3590
14/05/2007,1.3542,1.3541,1.3557,1.3523,0.01%,1.3542
13/05/2007,1.3540,1.3531,1.3544,1.3527,0.12%,1.3540
11/05/2007,1.3524,1.3476,1.3531,1.3461,0.36%,1.3524
10/05/2007,1.3475,1.3534,1.3563,1.3464,-0.43%,1.3475
09/05/2007,1.3533,1.3538,1.3564,1.3519,-0.04%,1.3533
08/05/2007,1.3539,1.3599,1.3620,1.3515,-0.43%,1.3539
07/05/2007,1.3597,1.3594,1.3627,1.3591,0.03%,1.3597
06/05/2007,1.3593,1.3598,1.3600,1.3590,0.01%,1.3593
04/05/2007,1.3591,1.3553,1.3609,1.3535,0.29%,1.3591
03/05/2007,1.3552,1.3594,1.3622,1.3546,-0.30%,1.3552
02/05/2007,1.3593,1.3602,1.3612,1.3560,-0.07%,1.3593
01/05/2007,1.3603,1.3652,1.3671,1.3590,-0.37%,1.3603
30/04/2007,1.3653,1.3623,1.3678,1.3589,0.21%,1.3653
29/04/2007,1.3624,1.3636,1.3650,1.3614,-0.20%,1.3624
27/04/2007,1.3651,1.3592,1.3681,1.3586,0.43%,1.3651
26/04/2007,1.3593,1.3638,1.3653,1.3584,-0.34%,1.3593
25/04/2007,1.3639,1.3633,1.3665,1.3621,0.04%,1.3639
24/04/2007,1.3634,1.3578,1.3643,1.3547,0.41%,1.3634
23/04/2007,1.3579,1.3598,1.3602,1.3541,-0.15%,1.3579
22/04/2007,1.3599,1.3604,1.3608,1.3596,0.07%,1.3599
20/04/2007,1.3590,1.3625,1.3636,1.3585,-0.25%,1.3590
19/04/2007,1.3624,1.3613,1.3628,1.3560,0.07%,1.3624
18/04/2007,1.3614,1.3571,1.3619,1.3555,0.31%,1.3614
17/04/2007,1.3572,1.3526,1.3594,1.3525,0.33%,1.3572
16/04/2007,1.3527,1.3567,1.3570,1.3525,-0.30%,1.3527
15/04/2007,1.3568,1.3566,1.3576,1.3562,0.30%,1.3568
13/04/2007,1.3527,1.3485,1.3552,1.3482,0.30%,1.3527
12/04/2007,1.3486,1.3436,1.3505,1.3432,0.38%,1.3486
11/04/2007,1.3435,1.3428,1.3441,1.3406,0.04%,1.3435
10/04/2007,1.3429,1.3357,1.3453,1.3349,0.57%,1.3429
09/04/2007,1.3353,1.3368,1.3381,1.3339,-0.10%,1.3353
08/04/2007,1.3367,1.3375,1.3377,1.3365,-0.08%,1.3367
06/04/2007,1.3378,1.3423,1.3428,1.3364,-0.34%,1.3378
05/04/2007,1.3424,1.3372,1.3439,1.3353,0.37%,1.3424
04/04/2007,1.3374,1.3322,1.3380,1.3321,0.38%,1.3374
03/04/2007,1.3323,1.3371,1.3380,1.3318,-0.37%,1.3323
02/04/2007,1.3372,1.3353,1.3382,1.3331,0.13%,1.3372
01/04/2007,1.3354,1.3372,1.3375,1.3352,0.00%,1.3354
30/03/2007,1.3354,1.3335,1.3399,1.3287,0.16%,1.3354
29/03/2007,1.3333,1.3311,1.3353,1.3301,0.16%,1.3333
28/03/2007,1.3312,1.3360,1.3372,1.3308,-0.37%,1.3312
27/03/2007,1.3361,1.3330,1.3368,1.3323,0.23%,1.3361
26/03/2007,1.3331,1.3264,1.3346,1.3253,0.50%,1.3331
25/03/2007,1.3265,1.3288,1.3288,1.3258,-0.13%,1.3265
23/03/2007,1.3282,1.3332,1.3342,1.3281,-0.37%,1.3282
22/03/2007,1.3331,1.3397,1.3401,1.3310,-0.49%,1.3331
21/03/2007,1.3396,1.3314,1.3410,1.3288,0.61%,1.3396
20/03/2007,1.3315,1.3310,1.3323,1.3268,0.03%,1.3315
19/03/2007,1.3311,1.3316,1.3324,1.3280,-0.05%,1.3311
18/03/2007,1.3317,1.3318,1.3321,1.3312,0.01%,1.3317
16/03/2007,1.3316,1.3281,1.3338,1.3273,0.27%,1.3316
15/03/2007,1.3280,1.3231,1.3281,1.3193,0.36%,1.3280
14/03/2007,1.3232,1.3186,1.3244,1.3175,0.36%,1.3232
13/03/2007,1.3185,1.3187,1.3221,1.3155,-0.01%,1.3185
12/03/2007,1.3186,1.3125,1.3200,1.3109,0.46%,1.3186
11/03/2007,1.3126,1.3117,1.3128,1.3109,0.08%,1.3126
09/03/2007,1.3116,1.3136,1.3159,1.3086,-0.16%,1.3116
08/03/2007,1.3137,1.3176,1.3181,1.3116,-0.29%,1.3137
07/03/2007,1.3175,1.3137,1.3185,1.3109,0.30%,1.3175
06/03/2007,1.3136,1.3086,1.3140,1.3081,0.37%,1.3136
05/03/2007,1.3087,1.3185,1.3193,1.3070,-0.71%,1.3087
04/03/2007,1.3181,1.3209,1.3210,1.3181,-0.07%,1.3181
02/03/2007,1.3190,1.3167,1.3201,1.3141,0.18%,1.3190
01/03/2007,1.3166,1.3225,1.3238,1.3153,-0.45%,1.3166
28/02/2007,1.3226,1.3228,1.3236,1.3180,-0.02%,1.3226
27/02/2007,1.3229,1.3192,1.3258,1.3159,0.29%,1.3229
26/02/2007,1.3191,1.3189,1.3196,1.3149,0.18%,1.3191
