date,close,osef,osef,osef,osef,close
05/04/2011,108.34,108.20,108.60,107.50,249,108.34
04/04/2011,108.47,108.29,108.78,107.58,228,108.47
01/04/2011,107.94,106.62,108.47,106.30,283,107.94
31/03/2011,106.72,104.31,106.83,104.12,270,106.72
30/03/2011,104.27,104.45,105.15,103.44,256,104.27
29/03/2011,104.79,103.94,105.00,102.70,246,104.79
28/03/2011,103.98,105.43,105.76,103.60,223,103.98
25/03/2011,105.40,105.46,105.95,104.50,235,105.40
24/03/2011,105.60,105.52,106.69,104.76,258,105.60
23/03/2011,105.75,104.85,106.34,104.38,254,105.75
22/03/2011,104.00,102.10,104.54,101.43,31,104.00
21/03/2011,102.33,102.12,103.35,101.66,103,102.33
18/03/2011,101.07,101.78,103.66,100.14,217,101.07
17/03/2011,101.42,98.10,101.99,96.60,261,101.42
16/03/2011,97.98,97.40,99.60,96.22,357,97.98
15/03/2011,97.18,101.86,101.87,96.71,388,97.18
14/03/2011,101.19,100.31,101.89,98.47,289,101.19
11/03/2011,101.16,102.64,103.00,99.01,342,101.16
10/03/2011,102.70,104.45,105.06,100.62,432,102.70
09/03/2011,104.38,104.96,105.92,103.90,353,104.38
08/03/2011,105.02,104.85,105.79,104.49,420,105.02
07/03/2011,105.44,104.65,106.95,104.25,404,105.44
04/03/2011,104.42,101.70,105.17,101.54,369,104.42
03/03/2011,101.91,102.39,102.94,100.15,382,101.91
02/03/2011,102.23,100.48,102.50,99.21,446,102.23
01/03/2011,99.63,96.97,100.69,96.37,322,99.63
28/02/2011,96.97,98.50,99.96,96.71,262,96.97
25/02/2011,97.88,96.63,99.20,96.17,307,97.88
24/02/2011,97.28,98.97,103.41,95.62,507,97.28
23/02/2011,98.10,95.68,100.00,95.14,489,98.10
22/02/2011,93.57,86.38,94.49,86.25,37,93.57
18/02/2011,86.20,86.40,87.88,85.65,155,86.20
17/02/2011,86.36,85.25,86.63,84.38,176,86.36
16/02/2011,84.99,84.44,85.95,84.12,297,84.99
15/02/2011,84.32,84.84,85.97,83.85,284,84.32
14/02/2011,84.81,85.50,86.52,84.58,319,84.81
11/02/2011,85.58,87.70,87.77,85.10,383,85.58
10/02/2011,86.73,86.93,87.90,85.96,419,86.73
09/02/2011,86.71,87.35,87.95,86.36,367,86.71
08/02/2011,86.94,87.41,88.11,85.88,414,86.94
07/02/2011,87.48,89.06,89.54,87.18,324,87.48
04/02/2011,89.03,90.63,91.67,88.45,359,89.03
03/02/2011,90.54,90.93,92.05,90.00,290,90.54
02/02/2011,90.86,90.51,91.78,90.10,312,90.86
01/02/2011,90.77,92.20,92.45,90.33,392,90.77
31/01/2011,92.19,89.97,92.84,88.40,436,92.19
28/01/2011,89.34,85.28,89.73,85.11,584,89.34
27/01/2011,85.64,87.55,87.66,85.21,369,85.64
26/01/2011,87.33,86.23,87.79,86.03,347,87.33
25/01/2011,86.19,87.70,87.85,86.12,338,86.19
24/01/2011,87.87,89.26,89.63,87.27,356,87.87
21/01/2011,89.11,89.45,90.22,88.87,287,89.11
20/01/2011,88.86,90.70,90.86,88.00,25,88.86
19/01/2011,90.86,91.34,92.10,90.47,109,90.86
18/01/2011,91.38,91.51,91.90,90.55,211,91.38
14/01/2011,91.54,90.99,91.69,90.10,313,91.54
13/01/2011,91.40,92.00,92.37,90.75,358,91.40
12/01/2011,91.86,91.18,92.39,90.79,382,91.86
11/01/2011,91.11,89.31,91.39,88.93,429,91.11
10/01/2011,89.25,89.00,89.98,88.13,430,89.25
07/01/2011,88.03,88.18,89.48,87.25,444,88.03
06/01/2011,88.38,90.47,90.71,87.85,440,88.38
05/01/2011,90.30,89.29,90.84,88.10,416,90.30
04/01/2011,89.38,91.50,92.07,88.36,415,89.38
03/01/2011,91.55,91.31,92.58,91.21,225,91.55
31/12/2010,91.38,89.67,92.06,89.05,171,91.38
30/12/2010,89.84,90.98,91.40,89.02,209,89.84
29/12/2010,91.12,91.27,91.53,90.80,117,91.12
28/12/2010,91.49,90.79,91.67,90.75,104,91.49
27/12/2010,91.00,91.07,91.88,90.51,104,91.00
23/12/2010,91.51,90.61,91.63,90.33,145,91.51
22/12/2010,90.48,89.99,90.80,89.85,187,90.48
21/12/2010,89.82,89.22,90.10,89.06,187,89.82
20/12/2010,88.81,88.18,88.98,87.26,33,88.81
17/12/2010,88.02,87.87,88.52,87.01,152,88.02
16/12/2010,87.70,88.48,88.65,87.63,221,87.70
15/12/2010,88.62,88.28,89.09,86.83,355,88.62
14/12/2010,88.28,88.19,88.95,87.74,281,88.28
13/12/2010,88.61,87.68,89.49,87.44,329,88.61
10/12/2010,87.79,88.51,89.00,87.10,313,87.79
09/12/2010,88.37,88.55,89.42,87.71,353,88.37
08/12/2010,88.28,88.35,88.99,87.33,383,88.28
07/12/2010,88.69,88.92,90.76,88.04,462,88.69
06/12/2010,89.38,89.44,89.76,88.56,293,89.38
03/12/2010,89.19,87.94,89.49,87.14,354,89.19
02/12/2010,88.00,86.80,88.13,86.27,330,88.00
01/12/2010,86.75,83.66,86.95,83.63,340,86.75
30/11/2010,84.11,85.81,85.90,83.55,338,84.11
29/11/2010,85.73,83.90,85.90,83.59,335,85.73
26/11/2010,83.76,84.21,84.53,82.78,174,83.76
24/11/2010,83.86,80.99,84.25,80.97,324,83.86
23/11/2010,81.25,81.61,82.10,80.28,351,81.25
22/11/2010,81.74,82.15,82.87,80.68,290,81.74
19/11/2010,81.51,82.24,82.75,80.59,36,81.51
18/11/2010,81.85,80.45,82.35,80.44,160,81.85
17/11/2010,80.44,82.44,82.67,80.06,334,80.44
16/11/2010,82.34,84.58,84.74,82.03,454,82.34
15/11/2010,84.86,84.87,85.77,84.48,315,84.86
12/11/2010,84.88,87.73,87.85,84.52,478,84.88
11/11/2010,87.81,87.85,88.63,87.54,343,87.81
10/11/2010,87.81,86.45,88.21,86.10,472,87.81
09/11/2010,86.72,86.75,87.63,85.48,368,86.72
08/11/2010,87.06,87.39,87.49,85.96,309,87.06
05/11/2010,86.85,86.60,87.43,85.96,315,86.85
04/11/2010,86.49,85.09,86.83,84.92,318,86.49
03/11/2010,84.69,84.37,85.36,83.57,393,84.69
02/11/2010,83.90,82.88,84.47,82.83,281,83.90
01/11/2010,82.95,81.45,83.86,81.32,358,82.95
29/10/2010,81.43,81.92,82.12,80.56,313,81.43
28/10/2010,82.18,81.99,82.64,81.50,296,82.18
27/10/2010,81.94,82.48,82.69,80.52,375,81.94
26/10/2010,82.55,82.47,82.88,81.81,265,82.55
25/10/2010,82.52,82.01,83.28,81.45,339,82.52
22/10/2010,81.69,80.73,82.07,80.41,256,81.69
21/10/2010,80.56,82.55,82.70,80.09,378,80.56
20/10/2010,81.77,79.48,82.03,79.35,40,81.77
19/10/2010,79.49,82.95,83.21,79.25,151,79.49
18/10/2010,83.08,81.38,83.28,80.35,225,83.08
15/10/2010,81.25,82.77,83.33,80.75,345,81.25
14/10/2010,82.69,83.23,84.12,82.21,340,82.69
13/10/2010,83.01,81.72,83.45,81.68,330,83.01
12/10/2010,81.67,81.94,82.33,80.88,333,81.67
11/10/2010,82.21,82.95,83.50,81.82,234,82.21
08/10/2010,82.66,81.43,83.13,80.30,414,82.66
07/10/2010,81.67,83.27,84.43,81.00,450,81.67
06/10/2010,83.23,82.60,84.09,82.29,349,83.23
05/10/2010,82.82,81.37,82.99,81.15,336,82.82
04/10/2010,81.47,81.68,82.38,80.77,313,81.47
01/10/2010,81.58,79.84,81.75,79.70,359,81.58
30/09/2010,79.97,77.91,80.18,77.55,418,79.97
29/09/2010,77.86,76.20,78.13,75.60,388,77.86
28/09/2010,76.18,76.23,77.12,75.53,329,76.18
27/09/2010,76.52,76.47,77.17,75.52,289,76.52
24/09/2010,76.49,74.95,76.68,74.66,288,76.49
23/09/2010,75.18,74.84,75.61,73.58,295,75.18
22/09/2010,74.71,74.79,76.00,73.84,343,74.71
21/09/2010,73.52,74.57,74.60,72.81,34,73.52
20/09/2010,74.86,73.59,75.45,73.32,132,74.86
17/09/2010,73.66,74.47,75.25,72.75,195,73.66
16/09/2010,74.57,75.76,75.99,74.11,289,74.57
15/09/2010,76.02,76.64,76.65,74.66,356,76.02
14/09/2010,76.80,77.17,77.99,76.21,416,76.80
13/09/2010,77.19,76.36,78.04,76.36,349,77.19
10/09/2010,76.45,74.40,76.73,74.37,431,76.45
09/09/2010,74.25,74.92,75.96,73.88,372,74.25
08/09/2010,74.67,73.91,75.39,73.37,359,74.67
07/09/2010,74.09,74.30,74.63,72.63,406,74.09
03/09/2010,74.60,74.93,75.44,73.20,379,74.60
02/09/2010,75.02,73.91,75.14,73.11,340,75.02
01/09/2010,73.91,71.70,74.48,71.67,396,73.91
31/08/2010,71.92,74.07,74.73,71.53,469,71.92
30/08/2010,74.70,75.50,75.58,74.01,260,74.70
27/08/2010,75.17,73.18,75.59,72.04,477,75.17
26/08/2010,73.36,72.82,73.98,72.54,362,73.36
25/08/2010,72.52,71.47,72.97,70.76,343,72.52
24/08/2010,71.63,72.95,73.05,71.32,340,71.63
23/08/2010,73.10,73.90,74.48,72.75,252,73.10
20/08/2010,73.46,74.45,74.60,73.19,33,73.46
19/08/2010,74.43,75.27,76.10,73.96,123,74.43
18/08/2010,75.42,75.45,75.74,73.83,247,75.42
17/08/2010,75.77,75.06,76.63,75.01,347,75.77
16/08/2010,75.24,75.60,75.95,74.86,237,75.24
13/08/2010,75.39,75.75,76.74,75.01,286,75.39
12/08/2010,75.74,77.31,77.97,75.52,430,75.74
11/08/2010,78.02,80.22,80.44,77.25,416,78.02
10/08/2010,80.25,81.44,81.62,79.20,385,80.25
09/08/2010,81.48,80.91,81.76,80.71,267,81.48
06/08/2010,80.70,82.12,82.67,80.04,397,80.70
05/08/2010,82.01,82.44,82.48,81.56,234,82.01
04/08/2010,82.47,82.42,82.97,81.62,293,82.47
03/08/2010,82.55,81.41,82.64,81.11,290,82.55
02/08/2010,81.34,78.95,81.77,78.83,306,81.34
30/07/2010,78.95,78.25,79.05,76.83,294,78.95
29/07/2010,78.36,76.89,78.89,76.45,350,78.36
28/07/2010,76.99,77.08,77.74,75.90,314,76.99
27/07/2010,77.50,78.92,79.69,76.79,377,77.50
26/07/2010,78.98,78.98,79.33,78.06,227,78.98
23/07/2010,78.98,79.27,79.60,78.40,259,78.98
22/07/2010,79.30,76.43,79.42,76.16,358,79.30
21/07/2010,76.56,77.85,78.57,76.20,322,76.56
20/07/2010,77.44,76.40,77.57,75.65,34,77.44
19/07/2010,76.54,75.72,77.69,75.50,169,76.54
16/07/2010,76.01,76.82,77.15,75.25,225,76.01
15/07/2010,76.62,76.76,77.66,75.33,366,76.62
14/07/2010,77.04,77.13,78.15,76.38,364,77.04
13/07/2010,77.15,75.06,77.37,74.25,361,77.15
12/07/2010,74.95,76.30,76.43,74.52,309,74.95
09/07/2010,76.09,75.85,76.48,75.00,269,76.09
08/07/2010,75.44,74.85,76.00,74.38,325,75.44
07/07/2010,74.07,72.07,74.92,71.44,288,74.07
06/07/2010,71.98,72.06,73.86,71.09,325,71.98
02/07/2010,72.14,72.67,73.38,71.62,256,72.14
01/07/2010,72.95,75.37,75.40,72.05,405,72.95
30/06/2010,75.63,75.46,76.83,74.39,357,75.63
29/06/2010,75.94,78.15,78.32,75.21,323,75.94
28/06/2010,78.25,79.00,79.38,77.72,223,78.25
25/06/2010,78.86,76.56,79.19,75.90,316,78.86
24/06/2010,76.51,76.00,76.57,75.32,260,76.51
23/06/2010,76.35,77.52,77.83,75.17,365,76.35
22/06/2010,77.21,77.35,78.10,76.53,27,77.21
21/06/2010,77.82,77.50,78.92,76.88,124,77.82
18/06/2010,77.18,76.55,77.45,75.56,157,77.18
17/06/2010,76.79,77.45,77.79,76.17,303,76.79
16/06/2010,77.67,77.06,78.13,76.06,323,77.67
15/06/2010,76.94,74.77,77.16,74.62,308,76.94
14/06/2010,75.12,74.06,75.99,74.04,321,75.12
11/06/2010,73.78,75.52,75.64,73.26,421,73.78
10/06/2010,75.48,73.87,76.30,73.72,430,75.48
09/06/2010,74.38,72.51,74.96,72.03,436,74.38
08/06/2010,71.99,71.16,72.60,70.75,421,71.99
07/06/2010,71.44,70.35,72.49,69.51,417,71.44
04/06/2010,71.51,74.61,75.42,70.73,448,71.51
03/06/2010,74.61,73.70,74.95,72.32,439,74.61
02/06/2010,72.86,71.94,73.93,71.68,391,72.86
01/06/2010,72.58,73.97,75.33,71.64,438,72.58
28/05/2010,73.97,74.90,75.72,73.13,420,73.97
27/05/2010,74.55,70.74,74.95,70.67,401,74.55
26/05/2010,71.51,70.06,71.70,69.21,405,71.51
25/05/2010,68.75,69.90,70.04,67.15,395,68.75
24/05/2010,70.21,70.62,70.96,69.57,279,70.21
21/05/2010,70.04,69.52,71.23,69.00,449,70.04
20/05/2010,68.01,71.20,71.29,64.24,33,68.01
19/05/2010,69.87,69.11,71.43,67.90,129,69.87
18/05/2010,69.41,70.50,72.52,68.91,206,69.41
17/05/2010,70.08,71.79,72.25,69.27,355,70.08
14/05/2010,71.61,73.99,74.13,70.83,373,71.61
13/05/2010,74.40,75.47,76.45,73.62,532,74.40
12/05/2010,75.65,75.89,77.00,74.75,475,75.65
11/05/2010,76.37,77.26,77.68,75.36,441,76.37
10/05/2010,76.80,76.11,78.51,75.80,447,76.80
07/05/2010,75.11,76.95,78.19,74.51,601,75.11
06/05/2010,77.11,79.63,80.39,74.58,605,77.11
05/05/2010,79.97,82.13,82.83,79.15,512,79.97
04/05/2010,82.74,86.09,86.24,82.05,497,82.74
03/05/2010,86.19,86.20,87.15,85.83,324,86.19
30/04/2010,86.15,85.58,86.50,85.16,392,86.15
29/04/2010,85.17,83.33,85.63,83.01,393,85.17
28/04/2010,83.22,81.84,83.44,81.29,400,83.22
27/04/2010,82.44,83.89,84.33,81.70,462,82.44
26/04/2010,84.20,85.22,85.63,83.73,337,84.20
23/04/2010,85.12,83.75,85.19,82.92,322,85.12
22/04/2010,83.70,83.47,84.07,81.73,433,83.70
21/04/2010,83.68,84.03,84.64,82.92,428,83.68
20/04/2010,83.45,81.69,83.65,81.51,33,83.45
19/04/2010,81.45,82.92,83.00,80.53,122,81.45
16/04/2010,83.24,85.35,85.44,82.52,268,83.24
15/04/2010,85.51,85.91,86.27,85.27,274,85.51
14/04/2010,85.84,83.82,86.39,83.71,425,85.84
13/04/2010,84.05,84.36,84.42,82.51,552,84.05
12/04/2010,84.34,85.17,85.71,84.08,421,84.34
09/04/2010,84.92,85.56,86.37,84.12,442,84.92
08/04/2010,85.39,85.64,85.88,84.38,389,85.39
07/04/2010,85.88,86.76,87.00,85.52,379,85.88
06/04/2010,86.84,86.74,87.09,86.13,290,86.84
05/04/2010,86.62,85.31,86.90,85.06,244,86.62
01/04/2010,84.87,83.36,85.37,83.21,234,84.87
31/03/2010,83.76,82.50,83.85,82.22,371,83.76
30/03/2010,82.37,82.50,82.74,81.77,244,82.37
29/03/2010,82.17,80.24,82.78,80.18,311,82.17
26/03/2010,80.00,80.13,81.46,79.54,324,80.00
25/03/2010,80.53,80.25,81.48,80.10,296,80.53
24/03/2010,80.61,81.58,81.64,79.88,307,80.61
23/03/2010,81.91,81.81,82.20,80.85,261,81.91
22/03/2010,81.25,80.93,81.49,78.57,32,81.25
19/03/2010,80.68,82.17,82.17,79.86,150,80.68
18/03/2010,82.20,82.85,82.85,81.68,208,82.20
17/03/2010,82.93,82.05,83.09,81.72,275,82.93
16/03/2010,81.70,79.84,82.10,79.32,290,81.70
15/03/2010,79.80,81.13,81.31,79.13,283,79.80
12/03/2010,81.24,82.20,83.16,80.57,337,81.24
11/03/2010,82.11,81.98,82.38,81.33,279,82.11
10/03/2010,82.09,81.38,83.03,80.81,430,82.09
09/03/2010,81.49,81.75,81.91,80.16,332,81.49
08/03/2010,81.87,81.79,82.41,80.75,295,81.87
05/03/2010,81.50,80.58,82.07,80.47,299,81.50
04/03/2010,80.21,81.01,81.09,79.70,278,80.21
03/03/2010,80.87,79.64,81.23,79.44,306,80.87
02/03/2010,79.68,78.88,80.95,78.26,301,79.68
01/03/2010,78.70,79.84,80.62,78.06,298,78.70
26/02/2010,79.66,78.33,80.05,77.82,319,79.66
25/02/2010,78.17,80.31,80.32,77.05,346,78.17
24/02/2010,80.00,79.13,80.45,78.25,289,80.00
23/02/2010,78.86,80.03,80.39,78.22,316,78.86
22/02/2010,80.16,80.10,80.51,79.45,34,80.16
19/02/2010,79.81,78.37,80.10,77.76,183,79.81
18/02/2010,79.06,77.29,79.29,76.32,274,79.06
17/02/2010,77.33,77.32,77.82,76.53,283,77.33
16/02/2010,77.01,74.02,77.42,73.71,365,77.01
12/02/2010,74.13,75.30,75.35,72.66,335,74.13
11/02/2010,75.28,74.65,75.69,73.38,464,75.28
10/02/2010,74.52,73.79,74.97,72.60,422,74.52
09/02/2010,73.75,71.68,74.15,71.32,429,73.75
08/02/2010,71.89,72.18,72.39,70.77,345,71.89
05/02/2010,71.19,73.04,73.94,69.50,596,71.19
04/02/2010,73.14,77.09,77.17,72.42,523,73.14
03/02/2010,76.98,76.99,78.04,76.52,391,76.98
02/02/2010,77.23,74.94,77.41,74.40,366,77.23
01/02/2010,74.43,72.84,74.99,72.49,277,74.43
29/01/2010,72.89,73.89,74.82,72.43,335,72.89
28/01/2010,73.64,73.75,74.49,72.93,292,73.64
27/01/2010,73.67,74.69,75.09,72.65,356,73.67
26/01/2010,74.71,75.28,75.39,73.82,256,74.71
25/01/2010,75.26,74.24,75.42,74.06,280,75.26
22/01/2010,74.54,75.84,76.50,74.01,348,74.54
21/01/2010,76.08,77.56,78.36,75.66,327,76.08
20/01/2010,77.62,78.88,79.03,76.96,40,77.62
19/01/2010,79.02,77.85,79.15,76.76,186,79.02
15/01/2010,78.00,79.20,79.31,77.70,200,78.00
14/01/2010,79.39,79.63,80.36,78.92,275,79.39
13/01/2010,79.65,80.06,80.67,78.37,401,79.65
12/01/2010,80.79,82.07,82.34,79.91,333,80.79
11/01/2010,82.52,82.88,83.95,81.96,296,82.52
08/01/2010,82.75,82.65,83.47,81.80,310,82.75
07/01/2010,82.66,83.20,83.36,82.26,246,82.66
06/01/2010,83.18,81.43,83.52,80.85,370,83.18
05/01/2010,81.77,81.63,82.00,80.95,258,81.77
04/01/2010,81.51,79.63,81.79,79.63,263,81.51
31/12/2009,79.36,79.28,80.00,79.16,120,79.36
30/12/2009,79.28,78.80,79.80,78.46,156,79.28
29/12/2009,78.87,78.66,79.39,78.02,137,78.87
28/12/2009,78.77,77.92,79.12,77.76,108,78.77
24/12/2009,78.05,76.59,78.25,76.19,102,78.05
23/12/2009,76.67,74.52,77.00,74.25,205,76.67
22/12/2009,74.40,73.43,74.91,72.72,196,74.40
21/12/2009,72.47,73.05,74.32,71.99,25,72.47
18/12/2009,73.36,72.60,74.69,72.55,122,73.36
17/12/2009,72.65,72.74,73.13,71.21,173,72.65
16/12/2009,72.66,70.78,73.55,70.59,298,72.66
15/12/2009,70.69,69.57,71.15,69.31,262,70.69
14/12/2009,69.51,69.63,70.22,68.59,268,69.51
11/12/2009,69.87,70.57,71.20,69.46,343,69.87
10/12/2009,70.54,70.80,71.39,69.81,407,70.54
09/12/2009,70.67,73.12,73.87,70.13,526,70.67
08/12/2009,72.62,74.00,74.39,72.43,424,72.62
07/12/2009,73.93,75.80,76.10,73.70,359,73.93
04/12/2009,75.47,75.83,77.90,74.85,411,75.47
03/12/2009,76.46,76.51,77.50,75.54,351,76.46
02/12/2009,76.60,77.90,78.59,76.22,340,76.60
01/12/2009,78.37,77.35,79.04,77.01,310,78.37
30/11/2009,77.28,76.05,78.00,75.13,358,77.28
27/11/2009,76.05,77.80,77.94,72.39,301,76.05
25/11/2009,77.96,75.83,78.09,75.50,337,77.96
24/11/2009,76.02,77.45,77.80,75.60,413,76.02
23/11/2009,77.56,77.80,79.92,77.15,382,77.56
20/11/2009,76.72,77.59,77.99,76.20,35,76.72
19/11/2009,77.46,79.63,79.87,77.06,175,77.46
18/11/2009,79.58,79.38,80.33,78.67,253,79.58
17/11/2009,79.14,78.93,79.73,78.14,319,79.14
16/11/2009,78.90,76.58,79.43,76.35,361,78.90
13/11/2009,76.35,76.78,77.67,75.57,335,76.35
12/11/2009,76.94,79.25,79.69,76.52,412,76.94
11/11/2009,79.28,78.88,80.10,78.57,297,79.28
10/11/2009,79.05,79.24,80.51,77.89,371,79.05
09/11/2009,79.43,77.87,80.19,77.77,327,79.43
06/11/2009,77.43,79.80,80.34,76.71,395,77.43
05/11/2009,79.62,80.29,80.52,79.34,257,79.62
04/11/2009,80.40,79.47,81.06,79.12,366,80.40
03/11/2009,79.60,78.09,79.77,76.55,373,79.60
02/11/2009,78.13,77.02,78.66,76.56,371,78.13
30/10/2009,77.00,79.98,80.21,76.85,412,77.00
29/10/2009,79.87,78.75,80.46,77.03,360,79.87
28/10/2009,77.46,79.47,79.83,77.06,359,77.46
27/10/2009,79.55,78.68,79.89,77.81,375,79.55
26/10/2009,78.68,79.65,81.58,77.97,363,78.68
23/10/2009,80.50,81.26,81.78,79.55,293,80.50
22/10/2009,81.19,81.04,81.50,79.86,295,81.19
21/10/2009,81.37,78.69,82.00,77.64,395,81.37
20/10/2009,79.09,79.61,80.05,78.05,40,79.09
19/10/2009,79.61,78.56,79.69,78.05,131,79.61
16/10/2009,78.53,77.76,78.75,76.82,238,78.53
15/10/2009,77.58,75.34,77.97,74.79,355,77.58
14/10/2009,75.18,74.40,75.53,74.40,296,75.18
13/10/2009,74.15,73.17,74.55,72.83,361,74.15
12/10/2009,73.27,72.24,73.84,72.05,260,73.27
09/10/2009,71.77,71.42,72.35,70.62,322,71.77
08/10/2009,71.69,69.80,72.55,69.17,405,71.69
07/10/2009,69.57,71.16,71.76,68.88,346,69.57
06/10/2009,70.88,70.26,71.97,70.06,313,70.88
05/10/2009,70.41,69.81,71.00,68.05,346,70.41
02/10/2009,69.95,70.35,70.69,68.32,312,69.95
01/10/2009,70.82,70.40,71.39,69.13,334,70.82
30/09/2009,70.61,66.71,70.72,66.22,386,70.61
29/09/2009,66.71,67.11,67.33,65.82,247,66.71
28/09/2009,66.84,66.15,67.54,65.41,231,66.84
25/09/2009,66.02,65.92,67.09,65.05,315,66.02
24/09/2009,65.89,68.33,68.77,65.60,357,65.89
23/09/2009,68.97,71.63,71.81,68.04,307,68.97
22/09/2009,71.55,69.67,71.85,69.61,31,71.55
21/09/2009,69.71,71.78,72.20,68.96,142,69.71
18/09/2009,72.04,72.40,72.66,71.27,165,72.04
17/09/2009,72.47,72.31,73.16,71.66,235,72.47
16/09/2009,72.51,70.40,72.56,70.14,291,72.51
15/09/2009,70.93,68.78,71.19,68.48,288,70.93
14/09/2009,68.86,69.15,69.51,68.02,255,68.86
11/09/2009,69.29,72.05,72.90,68.82,374,69.29
10/09/2009,71.94,71.64,72.44,70.86,345,71.94
09/09/2009,71.31,71.33,72.52,70.66,331,71.31
08/09/2009,71.10,67.87,71.79,67.54,374,71.10
04/09/2009,68.02,68.19,68.78,67.12,229,68.02
03/09/2009,67.96,68.15,69.40,67.66,231,67.96
02/09/2009,68.05,67.70,68.80,67.05,269,68.05
01/09/2009,68.05,69.85,71.37,68.00,336,68.05
31/08/2009,69.96,71.00,73.36,69.13,276,69.96
28/08/2009,72.74,72.86,73.52,71.78,239,72.74
27/08/2009,72.49,71.36,72.95,69.83,272,72.49
26/08/2009,71.43,71.35,72.64,70.67,255,71.43
25/08/2009,72.05,73.97,75.00,71.11,324,72.05
24/08/2009,74.37,73.75,74.81,73.57,208,74.37
21/08/2009,73.89,72.88,74.72,72.03,246,73.89
20/08/2009,72.54,72.15,72.88,71.65,35,72.54
19/08/2009,72.42,70.25,72.80,68.05,126,72.42
18/08/2009,69.19,66.80,70.29,66.11,182,69.19
17/08/2009,66.75,67.69,67.69,65.23,264,66.75
14/08/2009,67.51,70.90,71.60,67.12,320,67.51
13/08/2009,70.52,70.54,72.21,70.05,322,70.52
12/08/2009,70.16,69.67,71.13,68.84,342,70.16
11/08/2009,69.45,70.76,71.25,68.71,389,69.45
10/08/2009,70.60,70.67,71.57,70.09,304,70.60
07/08/2009,70.93,71.81,72.84,70.38,367,70.93
06/08/2009,71.94,71.83,72.42,70.18,328,71.94
05/08/2009,71.97,71.82,72.10,69.71,307,71.97
04/08/2009,71.42,71.34,71.95,70.16,285,71.42
03/08/2009,71.58,69.30,72.20,69.09,323,71.58
31/07/2009,69.45,66.69,69.74,64.96,400,69.45
30/07/2009,66.94,62.86,67.29,62.76,344,66.94
29/07/2009,63.35,66.68,67.01,62.70,342,63.35
28/07/2009,67.23,68.26,68.86,66.48,253,67.23
27/07/2009,68.38,68.05,68.99,67.60,245,68.38
24/07/2009,68.05,66.62,68.20,66.46,217,68.05
23/07/2009,67.16,65.40,67.49,64.40,321,67.16
22/07/2009,65.40,65.03,65.77,63.76,319,65.40
21/07/2009,64.72,64.20,65.53,63.51,32,64.72
20/07/2009,63.98,63.38,64.90,63.19,125,63.98
17/07/2009,63.56,62.24,63.99,61.04,186,63.56
16/07/2009,62.02,62.00,62.25,60.29,250,62.02
15/07/2009,61.54,59.79,62.00,59.65,279,61.54
14/07/2009,59.52,60.14,61.46,59.15,305,59.52
13/07/2009,59.69,59.86,60.67,58.32,301,59.69
10/07/2009,59.89,60.45,60.89,58.72,264,59.89
09/07/2009,60.41,60.38,61.62,59.25,314,60.41
08/07/2009,60.14,62.31,62.68,60.01,334,60.14
07/07/2009,62.93,64.19,64.91,62.21,262,62.93
06/07/2009,64.05,66.49,67.17,63.40,256,64.05
02/07/2009,66.73,69.22,69.74,66.26,243,66.73
01/07/2009,69.31,70.45,71.85,68.52,304,69.31
30/06/2009,69.89,71.60,73.38,68.90,331,69.89
29/06/2009,71.49,69.25,71.92,68.36,229,71.49
26/06/2009,69.16,70.34,71.29,68.81,208,69.16
25/06/2009,70.23,68.29,70.93,68.11,254,70.23
24/06/2009,68.67,68.55,69.86,68.06,242,68.67
23/06/2009,69.24,67.15,69.68,66.37,279,69.24
22/06/2009,66.93,69.89,69.89,66.25,32,66.93
19/06/2009,69.55,71.35,72.30,68.90,115,69.55
18/06/2009,71.37,70.82,71.75,70.22,178,71.37
17/06/2009,71.03,70.26,71.28,69.00,265,71.03
16/06/2009,70.47,70.31,72.77,69.80,266,70.47
15/06/2009,70.62,72.20,72.35,69.58,242,70.62
12/06/2009,72.04,72.43,72.63,70.80,224,72.04
11/06/2009,72.68,71.46,73.23,71.32,314,72.68
10/06/2009,71.33,70.51,71.79,70.43,346,71.33
09/06/2009,70.01,68.69,70.69,68.43,316,70.01
08/06/2009,68.09,68.32,68.95,66.78,289,68.09
05/06/2009,68.44,68.73,70.32,67.54,329,68.44
04/06/2009,68.81,66.09,69.60,65.92,304,68.81
03/06/2009,66.12,68.25,68.95,64.95,322,66.12
02/06/2009,68.55,68.04,69.05,67.50,266,68.55
01/06/2009,68.58,66.48,68.68,66.23,234,68.58
29/05/2009,66.31,64.77,66.64,64.68,261,66.31
28/05/2009,65.08,62.91,65.44,62.75,281,65.08
27/05/2009,63.45,62.87,63.82,62.19,261,63.45
26/05/2009,62.45,61.50,62.54,59.53,267,62.45
22/05/2009,61.67,61.05,61.98,60.50,186,61.67
21/05/2009,61.05,61.68,61.87,59.92,237,61.05
20/05/2009,62.04,60.18,62.26,59.86,270,62.04
19/05/2009,59.65,59.16,60.48,58.55,40,59.65
18/05/2009,59.03,56.47,59.33,56.12,134,59.03
15/05/2009,56.34,58.54,58.88,56.07,216,56.34
14/05/2009,58.62,57.73,59.00,56.55,260,58.62
13/05/2009,58.02,59.29,59.90,57.41,311,58.02
12/05/2009,58.85,58.10,60.08,57.81,305,58.85
11/05/2009,58.50,58.49,58.63,56.78,290,58.50
08/05/2009,58.63,56.50,58.75,56.15,291,58.63
